Id,Price
4964,171262.7940339009
7696,211189.29478103554
6894,132481.32456217322
9766,165734.57232256848
4800,155403.90222565606
2840,203987.46474000553
4743,157159.84244855048
13562,474340.82214870903
5405,179407.64429790963
1535,171993.2061054973
1698,340876.81278495607
12701,191896.09715312734
8432,168118.74034808084
13540,131553.58091620813
8629,168011.00129444996
1440,183973.8482995505
8596,201232.0725737777
9575,264841.7223406901
3149,212581.78919645114
5157,228578.05981752614
10748,194034.0953984238
9719,368730.4764319829
6376,179788.71648921163
9733,163338.16648606755
4749,202892.03586612333
4994,400091.10714502406
538,225865.06856614395
5512,145100.47224935054
9778,156288.50076913543
9761,161709.07616952353
3174,408343.53594846645
10467,86964.33089040683
14129,192984.8951884815
12048,179442.07680496256
1054,365401.58098330506
3582,223443.21355581802
1566,156578.15941427927
11529,155399.14571905768
11859,159767.57008696886
14907,501909.9643140783
14039,158808.00170333486
10489,148235.63135323444
3331,330275.2075693601
10153,248657.69148324663
5271,148152.8321660879
776,145418.65860841956
3994,147055.9786525324
14275,140925.3280044621
8030,241721.24085625008
8053,181680.33239806537
4822,234982.51527649138
13197,217092.26207995482
13634,301053.75117329345
8951,170224.27611958477
12176,219137.59809873818
15471,134142.33064015344
7095,234111.62444938094
13639,219436.52857927902
16660,158038.29480429253
5386,216300.61049782584
3954,179578.9969040646
13426,257497.61666823685
5966,221285.90212580623
16315,277360.31903374055
7455,192846.1329401739
11071,228216.23681625174
14740,231670.84380273844
16087,169902.83536454834
8931,229557.5927209746
15289,141812.2527476594
16089,291337.0023114297
4724,242718.36306653928
8585,201791.4926887469
5423,166902.18112696972
5980,228172.55199140124
12397,139961.34286019506
16496,189626.0656127319
4891,247589.005716627
9710,169491.57982325664
6339,142678.70428785696
5002,223701.64174800887
9361,328351.05837841716
3601,134369.94000838563
15755,158147.5215031424
3037,331505.40314152336
577,277417.55784426106
3607,194413.96459924363
10413,159755.3495690589
10511,230158.45189953074
4637,572200.6425268566
12736,300384.5871337806
9534,234910.15573811228
10419,247674.3532822886
15313,222090.92805131426
14915,192680.09149265478
12409,379046.60326349776
14066,195332.31503962772
14108,210064.91617986563
11931,238512.42108352034
926,146155.52873394126
12712,184583.91984827328
1234,218328.26874714976
3776,224762.85263495514
4881,199260.9330459267
10266,201112.78195655436
3262,255541.5149533762
3576,384103.93930254626
16604,471438.64851937024
8041,212307.11866666676
8357,174945.67196591705
11661,138153.3626976787
4453,231849.40503671268
8463,298519.17528501287
15770,261217.839950826
466,163173.40681016885
11227,188133.24683179613
9894,264269.4282375709
11746,195674.56196893603
756,333285.72137345764
15589,162111.41085442586
109,344858.02083194844
5778,209981.2239919457
1731,104130.56204087852
3450,151477.41165466444
2961,183113.7447931904
222,171761.41618181788
11454,343895.83711533854
12096,120337.72344139747
14074,187868.7074705054
4058,420573.0495174067
6603,274309.34391325293
16681,264110.20039598335
8200,302626.5629651722
3343,237124.02514075936
7802,172822.28087227608
2082,411505.0128699267
217,251031.90196184258
1720,173839.50471059003
7224,258034.5093630732
6176,143936.71635940543
12571,264994.4587243305
16666,377540.45830206893
6914,165298.90930878778
3991,200715.50647237932
16365,272332.4919400795
1046,201914.95804621288
391,145276.61000518972
9212,327487.0109446401
3022,188371.67946126946
6764,311635.08872569836
7720,172314.75662464165
4809,204115.6972870077
8877,342538.88690575614
7817,184746.01450062753
16488,143041.21369817117
11002,169274.09251171758
13592,387118.8650949098
15050,228288.3389037593
9041,199349.11107393593
5461,401785.20072805876
16274,423764.6364287032
2138,180452.98237489915
8245,199592.36914432753
6491,208910.9806378799
4079,180626.79416066033
1506,356872.257001721
12215,283932.13625052926
11576,384684.80887940055
10567,221690.04314096255
1468,490096.93019153917
2549,241021.30756807962
4172,250585.51948711928
12380,226928.41358381568
3513,120975.40316150614
1127,200144.42637384665
14601,411233.6404583548
986,366342.8425192504
9348,130861.46080610852
7497,109292.3676293499
5079,363404.85548584844
528,185945.9458470644
10964,148065.03446311175
5812,310243.3429025672
11022,168297.96805918857
5863,122768.57808289045
8664,217425.50564810622
5396,192405.49052373107
6917,224456.59659590005
13333,213270.3294746944
10955,444052.6952511333
11914,337274.934273977
12535,187129.79414829885
11205,178744.90189513174
13209,179596.65755870278
16119,275787.36110634037
2174,243713.57332237542
4834,186488.48109904968
10151,176898.71269270408
5584,229877.01056198255
6672,217441.71068765837
12858,307820.65207185084
5106,151068.17643811565
8884,178452.35398331145
13766,170354.2559100083
12556,137357.5180292958
12910,207996.39139658492
7100,232494.54783698817
1793,177199.66286753587
3335,174878.96169901986
10591,158061.2419108932
15707,253876.41005296697
16389,162268.14266108273
7440,381135.0745845619
6293,176658.7299421803
16527,186062.8233004018
5102,227721.36451195128
10734,326690.23428157717
7986,170846.21730655953
6495,112993.51254712133
9571,256312.56052341967
5131,165380.1718787517
10761,315600.4446426728
143,371025.6550468096
13829,163161.34968138637
1771,145965.16977502324
5448,187733.249323886
8594,159691.8316977657
12038,301974.59546639945
16471,186194.5260452682
1282,172042.42683232215
2324,422633.94361794606
6000,83790.71332098679
2077,130943.57992449251
12960,219586.58613993923
15837,208686.41469190986
8805,246044.8062017799
9987,241079.94080004582
1580,355345.49182430404
12773,371569.9585251133
6490,273521.1430032036
10858,124559.83597654424
2831,109058.88417773411
16326,145200.65235070177
371,232782.93775903506
6713,213164.05499996908
4230,177453.44172016418
3642,186218.73802108737
2861,205488.66697872177
13300,123386.9017803224
2807,326333.6178813313
12716,544198.1537419247
4271,251956.45399104894
16055,247755.17833914177
3747,259953.88074429764
5857,243325.59359348047
6884,354321.7174491459
16027,293896.3504753724
3512,289620.1571519768
5181,187974.43487874075
12082,164498.02222038302
6929,321464.7182828737
3950,358675.8546472112
12479,181300.18014108494
1366,179775.80714494316
5767,204697.5260720286
6910,157087.77626378948
187,192632.49314052128
10164,229899.7644613101
8603,243150.75559966976
15834,186446.77024660568
3078,128498.19670983567
3479,246348.64263512244
6671,197719.93883271926
6078,185632.79758496676
16191,157946.4537249694
7781,194691.1019658054
14918,261244.9798266334
6238,207179.56588512927
12989,198856.71607627472
11907,268526.0488655802
14084,354481.83010161354
3895,162534.7743747824
4367,176691.12546642823
8453,73575.73782335504
7638,330881.7605970079
4674,189132.03871155658
15787,139882.9744060194
5903,288174.11816123396
13679,197850.13281719614
9018,408938.2196886487
15823,259349.14780353368
9896,202901.62265723266
14436,193614.88111366233
5547,218817.38525994812
4048,408985.38856075524
16579,197158.2454808733
8550,204952.01149103302
9385,286013.8627129447
5242,163805.95951761078
31,199638.05911802774
6144,266641.3895652032
15264,206503.29024874195
9623,206505.90703598535
3161,333281.571156268
7425,119768.08400139306
13021,271835.99927145545
4044,148607.1989121413
979,311641.5864135754
4817,163645.7051567988
8992,231596.12168136382
15546,172275.12341685308
11359,156394.33323304166
11972,179460.0331960729
12838,172430.41338520168
5948,128235.03097935322
422,279590.7565095598
4855,189312.02827914935
16197,120662.54091864257
8926,495932.6538131783
8848,200772.61240039874
7039,311580.71404589264
3806,162452.3544325612
4398,241689.7846553629
2440,181474.4888165084
3751,135488.86237366032
1476,164121.85045065748
2264,297817.2572837979
16444,148500.756757963
16290,247231.8105781348
5457,144696.64313655774
4910,262855.41162951646
7451,184292.06591853627
10732,149797.1696337682
8015,152705.3312619289
6148,182713.53298941004
7825,211559.7606386037
6851,237842.61194774674
6633,206877.1460552216
10213,297880.0516091539
2830,221456.42797353741
13907,145901.505058926
15897,361400.22773736704
8311,187332.12350704617
14230,185701.54951082158
3878,192770.94080445604
13732,159937.1323448099
12110,180125.54851295636
10675,368569.48586170026
12946,127092.84669033301
4394,257293.95827176492
16728,185684.56326401798
14378,310653.26710404886
9949,170266.41830502672
994,165375.68762599723
13258,130393.65684446802
5883,393510.1048658211
6933,314707.8566909036
13193,205998.82694892868
13286,169835.66252303906
13407,397913.09558969777
7512,153924.8956207702
14428,150904.89047815627
1740,185410.18050275333
3,141086.98395298017
12952,244901.52635467373
11537,126826.2234998239
14081,279094.50432288565
3517,223470.07622302984
7149,232983.65969689295
15777,129188.54840068085
8995,236414.99048617302
826,352587.0786404733
509,286329.83243940125
14875,285840.57239013305
6591,162705.1785623129
9897,243279.2428283505
14902,182186.57736492887
14291,150217.66150333258
3162,212524.1893437424
4206,203120.6499959731
11580,199140.8692275866
14939,324098.4593992124
13572,161680.9781688383
4253,277410.9996718982
6254,193993.00733793987
14681,236022.68327826879
8080,127798.89646735844
8006,171900.8966253527
13135,182327.6702536963
4527,234540.68016270394
10696,307068.18879082147
605,264052.3697342957
10819,211916.22050576896
9490,176612.28140673248
1813,218607.674495009
15958,315998.64512228285
10873,397582.9169943525
14381,203785.50225359824
5745,138919.57453920197
14799,291471.86110816017
437,180027.34431281293
12172,93151.44991145108
8534,116812.12331290438
14463,450235.6148465551
6720,216972.546695084
2659,455502.22852521983
11649,152591.3172529482
4478,126192.63724995563
555,340931.5908341406
4819,247852.31133606992
15188,293809.94927966804
16115,186277.15476913002
11427,137530.47293368037
15483,128600.03928863733
829,207666.06320318786
13576,258901.07100002642
13810,246796.05137334068
10673,150558.62470865672
8525,350293.8808954182
13154,225903.00166414736
13856,175947.84219727432
5125,247488.1980710232
5551,261437.81512230705
14262,229339.1699728429
10341,225772.75702184465
7231,168494.2385156136
10950,215826.42268655397
4031,174593.42868917025
13852,118208.91854077952
5886,301570.50376685616
859,372834.82860631443
9436,188914.5304480321
13638,286632.8546891877
15337,210590.39025825844
13550,121146.60203748156
12630,162634.00295659248
3282,148277.2731796605
4474,149032.79104240474
138,222742.25167268456
13309,144914.0342663451
8860,309237.68555879313
14037,197252.98289116865
1329,222579.63973077235
2198,590694.3781617681
1210,312753.70499816275
6692,330702.7029154716
6074,149939.863494984
13921,214014.98326446905
1646,282399.5016877085
11676,201300.41961245588
12392,160163.13902659042
5206,190678.37665119936
9104,322748.70445740374
15554,202440.3502395125
7894,309946.1336076227
9286,141711.10458991944
15364,341459.46248037386
8260,259282.43829501772
3357,333943.8750494355
8880,244897.92789833588
9321,193315.43037909144
16463,150172.4175305969
4861,164397.40892998752
5687,183377.32305539865
2785,319028.4629628484
11070,463869.96105807734
11577,222375.3215106001
3993,155043.71527248298
10908,225230.17999384936
3696,188230.42124482873
4053,202474.21297048175
11954,234169.8550331918
15294,180910.49428151984
12452,193829.51541445864
5134,237297.77154838582
16714,187039.00556119301
13005,261424.8124641502
11740,224937.42089088075
3535,177410.3790412535
7382,203795.77283231754
5908,225568.9857184068
16333,194270.81891973293
14776,254501.06171257555
831,183492.084298576
5944,184503.5755020809
1764,287497.7430878996
5782,148884.56626724722
7091,290210.0665416559
7871,182595.45940791685
10449,174851.3823471644
15137,139829.3362716843
2181,335142.42854591616
8667,332309.7706930251
4207,247263.4214627566
3528,189582.16243864983
5611,134162.88676365692
14255,156393.6111009755
16064,102554.23498363867
5076,219089.51593546412
3537,82209.79662068925
6369,127639.33791914546
1938,202220.83788122114
11844,227249.61896415663
7717,95848.91728074865
3800,404354.63311658957
255,273555.06722993334
607,205464.57943600268
6368,259622.41158339506
15211,243608.33520904143
13229,154792.5245365916
6091,255863.47612179205
14260,187682.93538447528
15104,162333.82166964345
12575,181884.45434684734
137,163843.1927186976
12530,164115.10746556084
7251,302897.9638585129
4545,376602.9729609308
14928,461200.4845484813
3934,169890.69608194998
12097,373385.8666320252
10979,197157.81227473746
16455,253020.14672621927
4190,148403.36060467685
7577,249738.48452069546
11609,294752.8245879651
7363,263504.7520432385
9864,197196.75120943782
16645,410895.63581751013
2689,380931.7719154336
5994,123372.53324363688
14493,243042.37236258356
7391,179047.5700497905
13674,244326.33356450655
7137,235732.66262213196
10693,235312.68733250294
9037,327841.5889226639
14329,288376.1827667046
11660,397643.76550204406
12046,198514.6922123693
11704,266006.22235719673
7843,158144.09125897102
3499,164364.77058352754
15759,386745.4234317821
10884,162947.6194986858
9115,97614.08753276645
4066,301701.3912635348
12745,190248.1389265557
9627,256149.96103083272
12977,225121.20981609795
7620,113839.9989273231
11955,160706.93250114247
271,251595.8172168811
16091,279759.0587092728
2193,425418.16527149535
6190,170987.00751689204
7071,203816.54929096496
15578,164649.7543558956
267,138574.95276847694
1930,175838.8131063864
7426,141204.05593140042
13890,149716.84013636282
4176,192372.17960837323
5453,190811.69486002976
5526,246637.48205536758
8780,275621.8182391894
959,462179.0339104952
3458,141269.0081631985
5363,390772.0717599719
9281,139326.26851192405
8076,189987.51281288697
2492,286926.90251614817
11380,226737.10313607464
10881,199225.43252427844
8071,170485.22347790512
4846,263973.2204077832
5299,298855.09512326197
11623,236379.63005960628
12234,229337.03038098782
14240,167685.93095526073
3443,143642.112925391
2127,182532.71085968163
7889,148432.8915211873
16655,217978.62314282847
7047,193059.2057015965
13014,330859.6212152497
11269,414673.1647995467
4304,381657.40688931063
13513,185052.90768681822
12969,115739.1644302541
6966,211578.7028199859
6064,200898.95067284539
2406,338424.83045739617
6089,248329.2599396978
316,139977.8890668721
15812,250672.75067776363
7053,372810.47379162384
14691,302800.879241712
11881,157709.05959950096
13503,177376.78072435627
9569,193890.00950553498
9846,330399.4961860756
14415,176723.19529837536
14873,180624.28071309064
11180,300370.9870947961
7256,182860.88793519686
3721,203066.4033515855
1211,237287.87434722795
14887,215037.2554956018
16220,404993.09430487204
15451,196298.56857389986
1602,218641.75742069195
8917,239900.36136125878
15595,123716.0486253418
15242,183678.18028090842
3957,220453.74030824334
12959,443875.86697918887
12704,304361.3649962757
15197,185927.23764825697
12599,203099.89214734852
8761,191700.56474472725
13013,163583.33647226047
3464,184117.8429261942
2366,152812.66911019516
10845,155924.51826245396
8092,176311.71754549243
10528,200067.8595491301
7132,169054.42546119934
8958,182717.9590668977
7959,142382.20246753475
4847,212218.41344463674
1477,392997.4746496455
8264,358054.39775000786
10048,130710.0365942205
10492,253383.15505469753
3859,383808.70039860444
8676,448951.84784341033
12609,103811.01660667185
11001,209299.17792002886
8362,293639.33911888493
537,153408.44701846177
1298,116618.15836104107
1023,252622.1705996139
